,AMWN796XA8EMA,A2RG35OL29USI,A1CF1W8CP0DHB,A21LNC7SH15DN
245423,-100.0,-100.0,-100.0,-100.0
245480,-100.0,-100.0,-100.0,-100.0
245500,-100.0,-100.0,-100.0,-100.0
245549,-100.0,-100.0,-100.0,-100.0
245575,-100.0,-100.0,-100.0,-100.0
245725,-100.0,-100.0,-100.0,-100.0
245785,-100.0,-100.0,-100.0,-100.0
245823,-100.0,-100.0,-100.0,-100.0
245961,-100.0,-100.0,-100.0,-100.0
245972,-100.0,-100.0,-100.0,-100.0
246012,-100.0,-100.0,-100.0,-100.0
246056,-100.0,-100.0,-100.0,-100.0
246079,-100.0,-100.0,-100.0,-100.0
246091,-100.0,-100.0,-100.0,-100.0
246142,-100.0,-100.0,-100.0,-100.0
246165,-100.0,-100.0,-100.0,-100.0
246195,-100.0,-100.0,-100.0,-100.0
246207,-100.0,-100.0,-100.0,-100.0
246227,-100.0,-100.0,-100.0,-100.0
246269,-100.0,-100.0,-100.0,-100.0
246284,-100.0,-100.0,-100.0,-100.0
246360,-100.0,-100.0,-100.0,-100.0
246375,-100.0,-100.0,-100.0,-100.0
246394,-100.0,-100.0,-100.0,-100.0
246445,-100.0,-100.0,-100.0,-100.0
246509,-100.0,-100.0,-100.0,-100.0
246572,-100.0,-100.0,-100.0,-100.0
246641,-100.0,-100.0,-100.0,-100.0
246679,-100.0,-100.0,-100.0,-100.0
246692,-100.0,-100.0,-100.0,-100.0
246720,-100.0,-100.0,-100.0,-100.0
246760,-100.0,-100.0,-100.0,-100.0
246860,-100.0,-100.0,-100.0,-100.0
258881,-100.0,-100.0,-100.0,-100.0
258897,-100.0,-100.0,-100.0,-100.0
258928,-100.0,-100.0,-100.0,-100.0
258932,-100.0,-100.0,-100.0,-100.0
258954,-100.0,-100.0,-100.0,-100.0
258962,-100.0,-100.0,-100.0,-100.0
258969,-100.0,-100.0,-100.0,-100.0
258979,-100.0,-100.0,-100.0,-100.0
259099,-100.0,-100.0,-100.0,-100.0
259114,-100.0,-100.0,-100.0,-100.0
259133,-100.0,-100.0,-100.0,-100.0
259145,-100.0,-100.0,-100.0,-100.0
259152,-100.0,-100.0,-100.0,-100.0
259162,-100.0,-100.0,-100.0,-100.0
259316,-100.0,-100.0,-100.0,-100.0
259331,-100.0,-100.0,-100.0,-100.0
259352,-100.0,-100.0,-100.0,-100.0
259362,-100.0,-100.0,-100.0,-100.0
259550,-100.0,-100.0,-100.0,-100.0
259566,-100.0,-100.0,-100.0,-100.0
259584,-100.0,-100.0,-100.0,-100.0
259598,-100.0,-100.0,-100.0,-100.0
259767,-100.0,-100.0,-100.0,-100.0
259782,-100.0,-100.0,-100.0,-100.0
259803,-100.0,-100.0,-100.0,-100.0
259813,-100.0,-100.0,-100.0,-100.0
259821,-100.0,-100.0,-100.0,-100.0
259830,-100.0,-100.0,-100.0,-100.0
259986,-100.0,-100.0,-100.0,-100.0
259999,-100.0,-100.0,-100.0,-100.0
260020,-100.0,-100.0,-100.0,-100.0
260031,-100.0,-100.0,-100.0,-100.0
260269,-100.0,-100.0,-100.0,-100.0
260283,-100.0,-100.0,-100.0,-100.0
260308,-100.0,-100.0,-100.0,-100.0
260315,-100.0,-100.0,-100.0,-100.0
260323,-100.0,-100.0,-100.0,-100.0
260331,-100.0,-100.0,-100.0,-100.0
260338,-100.0,-100.0,-100.0,-100.0
260355,-100.0,-100.0,-100.0,-100.0
260519,-100.0,-100.0,-100.0,-100.0
260534,-100.0,-100.0,-100.0,-100.0
260557,-100.0,-100.0,-100.0,-100.0
260568,-100.0,-100.0,-100.0,-100.0
260591,-100.0,-100.0,-100.0,-100.0
260601,-100.0,-100.0,-100.0,-100.0
260609,-100.0,-100.0,-100.0,-100.0
260617,-100.0,-100.0,-100.0,-100.0
260770,-100.0,-100.0,-100.0,-100.0
260785,-100.0,-100.0,-100.0,-100.0
260792,-100.0,-100.0,-100.0,-100.0
260817,-100.0,-100.0,-100.0,-100.0
260827,-100.0,-100.0,-100.0,-100.0
260834,-100.0,-100.0,-100.0,-100.0
260970,-100.0,-100.0,-100.0,-100.0
260985,-100.0,-100.0,-100.0,-100.0
261008,-100.0,-100.0,-100.0,-100.0
261017,-100.0,-100.0,-100.0,-100.0
261024,-100.0,-100.0,-100.0,-100.0
261034,-100.0,-100.0,-100.0,-100.0
261188,-100.0,-100.0,-100.0,-100.0
261206,-100.0,-100.0,-100.0,-100.0
261230,-100.0,-100.0,-100.0,-100.0
261236,-100.0,-100.0,-100.0,-100.0
261243,-100.0,-100.0,-100.0,-100.0
261251,-100.0,-100.0,-100.0,-100.0
261391,-100.0,-100.0,-100.0,-100.0
261403,-100.0,-100.0,-100.0,-100.0
261425,-100.0,-100.0,-100.0,-100.0
261435,-100.0,-100.0,-100.0,-100.0
261443,-100.0,-100.0,-100.0,-100.0
261452,-100.0,-100.0,-100.0,-100.0
261460,-100.0,-100.0,-100.0,-100.0
261469,-100.0,-100.0,-100.0,-100.0
261476,-100.0,-100.0,-100.0,-100.0
261486,-100.0,-100.0,-100.0,-100.0
261581,-100.0,-100.0,-100.0,-100.0
261589,-100.0,-100.0,-100.0,-100.0
261615,-100.0,-100.0,-100.0,-100.0
261621,-100.0,-100.0,-100.0,-100.0
261641,-100.0,-100.0,-100.0,-100.0
261653,-100.0,-100.0,-100.0,-100.0
261773,-100.0,-100.0,-100.0,-100.0
261787,-100.0,-100.0,-100.0,-100.0
261811,-100.0,-100.0,-100.0,-100.0
261819,-100.0,-100.0,-100.0,-100.0
261827,-100.0,-100.0,-100.0,-100.0
261836,-100.0,-100.0,-100.0,-100.0
261991,-100.0,-100.0,-100.0,-100.0
262005,-100.0,-100.0,-100.0,-100.0
262013,-100.0,-100.0,-100.0,-100.0
262036,-100.0,-100.0,-100.0,-100.0
262045,-100.0,-100.0,-100.0,-100.0
262052,-100.0,-100.0,-100.0,-100.0
262258,-100.0,-100.0,-100.0,-100.0
262272,-100.0,-100.0,-100.0,-100.0
262297,-100.0,-100.0,-100.0,-100.0
262304,-100.0,-100.0,-100.0,-100.0
262313,-100.0,-100.0,-100.0,-100.0
262321,-100.0,-100.0,-100.0,-100.0
262330,-100.0,-100.0,-100.0,-100.0
262337,-100.0,-100.0,-100.0,-100.0
262360,-100.0,-100.0,-100.0,-100.0
262370,-100.0,-100.0,-100.0,-100.0
262394,-100.0,-100.0,-100.0,-100.0
262404,-100.0,-100.0,-100.0,-100.0
262427,-100.0,-100.0,-100.0,-100.0
262437,-100.0,-100.0,-100.0,-100.0
280507,-100.0,-100.0,-100.0,-100.0
280523,-100.0,-100.0,-100.0,-100.0
280578,-100.0,-100.0,-100.0,-100.0
280587,-100.0,-100.0,-100.0,-100.0
280784,-100.0,-100.0,-100.0,-100.0
280794,-100.0,-100.0,-100.0,-100.0
280829,-100.0,-100.0,-100.0,-100.0
280837,-100.0,-100.0,-100.0,-100.0
280864,-100.0,-100.0,-100.0,-100.0
280874,-100.0,-100.0,-100.0,-100.0
281095,-100.0,-100.0,-100.0,-100.0
281107,-100.0,-100.0,-100.0,-100.0
281137,-100.0,-100.0,-100.0,-100.0
281144,-100.0,-100.0,-100.0,-100.0
281176,-100.0,-100.0,-100.0,-100.0
281184,-100.0,-100.0,-100.0,-100.0
281341,-100.0,-100.0,-100.0,-100.0
281354,-100.0,-100.0,-100.0,-100.0
281389,-100.0,-100.0,-100.0,-100.0
281397,-100.0,-100.0,-100.0,-100.0
281616,-100.0,-100.0,-100.0,-100.0
281632,-100.0,-100.0,-100.0,-100.0
281660,-100.0,-100.0,-100.0,-100.0
281673,-100.0,-100.0,-100.0,-100.0
281686,-100.0,-100.0,-100.0,-100.0
281696,-100.0,-100.0,-100.0,-100.0
281897,-100.0,-100.0,-100.0,-100.0
281910,-100.0,-100.0,-100.0,-100.0
281940,-100.0,-100.0,-100.0,-100.0
281947,-100.0,-100.0,-100.0,-100.0
282180,-100.0,-100.0,-100.0,-100.0
282214,-100.0,-100.0,-100.0,-100.0
282449,-100.0,-100.0,-100.0,-100.0
282462,-100.0,-100.0,-100.0,-100.0
282487,-100.0,-100.0,-100.0,-100.0
282498,-100.0,-100.0,-100.0,-100.0
282517,-100.0,-100.0,-100.0,-100.0
282526,-100.0,-100.0,-100.0,-100.0
282533,-100.0,-100.0,-100.0,-100.0
282544,-100.0,-100.0,-100.0,-100.0
282714,-100.0,-100.0,-100.0,-100.0
282732,-100.0,-100.0,-100.0,-100.0
282755,-100.0,-100.0,-100.0,-100.0
282761,-100.0,-100.0,-100.0,-100.0
282782,-100.0,-100.0,-100.0,-100.0
282793,-100.0,-100.0,-100.0,-100.0
282801,-100.0,-100.0,-100.0,-100.0
282811,-100.0,-100.0,-100.0,-100.0
283032,-100.0,-100.0,-100.0,-100.0
283050,-100.0,-100.0,-100.0,-100.0
283072,-100.0,-100.0,-100.0,-100.0
283081,-100.0,-100.0,-100.0,-100.0
283100,-100.0,-100.0,-100.0,-100.0
283112,-100.0,-100.0,-100.0,-100.0
283119,-100.0,-100.0,-100.0,-100.0
283131,-100.0,-100.0,-100.0,-100.0
283350,-100.0,-100.0,-100.0,-100.0
283364,-100.0,-100.0,-100.0,-100.0
283389,-100.0,-100.0,-100.0,-100.0
283396,-100.0,-100.0,-100.0,-100.0
283404,-100.0,-100.0,-100.0,-100.0
283412,-100.0,-100.0,-100.0,-100.0
283420,-100.0,-100.0,-100.0,-100.0
283429,-100.0,-100.0,-100.0,-100.0
283436,-100.0,-100.0,-100.0,-100.0
283447,-100.0,-100.0,-100.0,-100.0
283670,-100.0,-100.0,-100.0,-100.0
283681,-100.0,-100.0,-100.0,-100.0
283702,-100.0,-100.0,-100.0,-100.0
283713,-100.0,-100.0,-100.0,-100.0
283743,-100.0,-100.0,-100.0,-100.0
283750,-100.0,-100.0,-100.0,-100.0
283967,-100.0,-100.0,-100.0,-100.0
283981,-100.0,-100.0,-100.0,-100.0
284003,-100.0,-100.0,-100.0,-100.0
284014,-100.0,-100.0,-100.0,-100.0
284022,-100.0,-100.0,-100.0,-100.0
284033,-100.0,-100.0,-100.0,-100.0
284040,-100.0,-100.0,-100.0,-100.0
284048,-100.0,-100.0,-100.0,-100.0
284252,-100.0,-100.0,-100.0,-100.0
284265,-100.0,-100.0,-100.0,-100.0
284286,-100.0,-100.0,-100.0,-100.0
284296,-100.0,-100.0,-100.0,-100.0
284305,-100.0,-100.0,-100.0,-100.0
284313,-100.0,-100.0,-100.0,-100.0
284322,-100.0,-100.0,-100.0,-100.0
284332,-100.0,-100.0,-100.0,-100.0
284520,-100.0,-100.0,-100.0,-100.0
284532,-100.0,-100.0,-100.0,-100.0
284540,-100.0,-100.0,-100.0,-100.0
284548,-100.0,-100.0,-100.0,-100.0
284556,-100.0,-100.0,-100.0,-100.0
284566,-100.0,-100.0,-100.0,-100.0
284574,-100.0,-100.0,-100.0,-100.0
284582,-100.0,-100.0,-100.0,-100.0
284589,-100.0,-100.0,-100.0,-100.0
284598,-100.0,-100.0,-100.0,-100.0
284786,-100.0,-100.0,-100.0,-100.0
284801,-100.0,-100.0,-100.0,-100.0
284822,-100.0,-100.0,-100.0,-100.0
284832,-100.0,-100.0,-100.0,-100.0
284839,-100.0,-100.0,-100.0,-100.0
284849,-100.0,-100.0,-100.0,-100.0
284857,-100.0,-100.0,-100.0,-100.0
284866,-100.0,-100.0,-100.0,-100.0
285071,-100.0,-100.0,-100.0,-100.0
285085,-100.0,-100.0,-100.0,-100.0
285106,-100.0,-100.0,-100.0,-100.0
285116,-100.0,-100.0,-100.0,-100.0
285124,-100.0,-100.0,-100.0,-100.0
285133,-100.0,-100.0,-100.0,-100.0
285141,-100.0,-100.0,-100.0,-100.0
285150,-100.0,-100.0,-100.0,-100.0
285356,-100.0,-100.0,-100.0,-100.0
285369,-100.0,-100.0,-100.0,-100.0
285394,-100.0,-100.0,-100.0,-100.0
285401,-100.0,-100.0,-100.0,-100.0
286643,-100.0,-100.0,-100.0,-100.0
286656,-100.0,-100.0,-100.0,-100.0
297514,-100.0,-100.0,-100.0,-100.0
297534,-100.0,-100.0,-100.0,-100.0
297567,-100.0,-100.0,-100.0,-100.0
297584,-100.0,-100.0,-100.0,-100.0
297603,-100.0,-100.0,-100.0,-100.0
297620,-100.0,-100.0,-100.0,-100.0
297640,-100.0,-100.0,-100.0,-100.0
297657,-100.0,-100.0,-100.0,-100.0
297672,-100.0,-100.0,-100.0,-100.0
297692,-100.0,-100.0,-100.0,-100.0
297712,-100.0,-100.0,-100.0,-100.0
297730,-100.0,-100.0,-100.0,-100.0
297735,-100.0,-100.0,-100.0,-100.0
297752,-100.0,-100.0,-100.0,-100.0
297769,-100.0,-100.0,-100.0,-100.0
297791,-100.0,-100.0,-100.0,-100.0
297816,-100.0,-100.0,-100.0,-100.0
297837,-100.0,-100.0,-100.0,-100.0
297860,-100.0,-100.0,-100.0,-100.0
297875,-100.0,-100.0,-100.0,-100.0
297889,-100.0,-100.0,-100.0,-100.0
297915,-100.0,-100.0,-100.0,-100.0
297931,-100.0,-100.0,-100.0,-100.0
297938,-100.0,-100.0,-100.0,-100.0
297955,-100.0,-100.0,-100.0,-100.0
297969,-100.0,-100.0,-100.0,-100.0
297984,-100.0,-100.0,-100.0,-100.0
298001,-100.0,-100.0,-100.0,-100.0
298018,-100.0,-100.0,-100.0,-100.0
298035,-100.0,-100.0,-100.0,-100.0
298054,-100.0,-100.0,-100.0,-100.0
298074,-100.0,-100.0,-100.0,-100.0
298091,-100.0,-100.0,-100.0,-100.0
298108,-100.0,-100.0,-100.0,-100.0
298124,-100.0,-100.0,-100.0,-100.0
298141,-100.0,-100.0,-100.0,-100.0
298158,-100.0,-100.0,-100.0,-100.0
298166,-100.0,-100.0,-100.0,-100.0
298182,-100.0,-100.0,-100.0,-100.0
298229,-100.0,-100.0,-100.0,-100.0
298238,-100.0,-100.0,-100.0,-100.0
298251,-100.0,-100.0,-100.0,-100.0
298273,-100.0,-100.0,-100.0,-100.0
298289,-100.0,-100.0,-100.0,-100.0
298306,-100.0,-100.0,-100.0,-100.0
298322,-100.0,-100.0,-100.0,-100.0
298340,-100.0,-100.0,-100.0,-100.0
298357,-100.0,-100.0,-100.0,-100.0
298365,-100.0,-100.0,-100.0,-100.0
298383,-100.0,-100.0,-100.0,-100.0
298398,-100.0,-100.0,-100.0,-100.0
298416,-100.0,-100.0,-100.0,-100.0
298435,-100.0,-100.0,-100.0,-100.0
298451,-100.0,-100.0,-100.0,-100.0
298471,-100.0,-100.0,-100.0,-100.0
298488,-100.0,-100.0,-100.0,-100.0
298504,-100.0,-100.0,-100.0,-100.0
298521,-100.0,-100.0,-100.0,-100.0
298539,-100.0,-100.0,-100.0,-100.0
298558,-100.0,-100.0,-100.0,-100.0
298574,-100.0,-100.0,-100.0,-100.0
298591,-100.0,-100.0,-100.0,-100.0
298603,-100.0,-100.0,-100.0,-100.0
298615,-100.0,-100.0,-100.0,-100.0
298634,-100.0,-100.0,-100.0,-100.0
298652,-100.0,-100.0,-100.0,-100.0
298669,-100.0,-100.0,-100.0,-100.0
298687,-100.0,-100.0,-100.0,-100.0
298702,-100.0,-100.0,-100.0,-100.0
298722,-100.0,-100.0,-100.0,-100.0
298743,-100.0,-100.0,-100.0,-100.0
298764,-100.0,-100.0,-100.0,-100.0
298773,-100.0,-100.0,-100.0,-100.0
298791,-100.0,-100.0,-100.0,-100.0
298802,-100.0,-100.0,-100.0,-100.0
298816,-100.0,-100.0,-100.0,-100.0
298833,-100.0,-100.0,-100.0,-100.0
298850,-100.0,-100.0,-100.0,-100.0
298867,-100.0,-100.0,-100.0,-100.0
298887,-100.0,-100.0,-100.0,-100.0
298904,-100.0,-100.0,-100.0,-100.0
298920,-100.0,-100.0,-100.0,-100.0
298940,-100.0,-100.0,-100.0,-100.0
298955,-100.0,-100.0,-100.0,-100.0
298973,-100.0,-100.0,-100.0,-100.0
298991,-100.0,-100.0,-100.0,-100.0
299008,-100.0,-100.0,-100.0,-100.0
299015,-100.0,-100.0,-100.0,-100.0
299034,-100.0,-100.0,-100.0,-100.0
299050,-100.0,-100.0,-100.0,-100.0
299067,-100.0,-100.0,-100.0,-100.0
299084,-100.0,-100.0,-100.0,-100.0
299103,-100.0,-100.0,-100.0,-100.0
299120,-100.0,-100.0,-100.0,-100.0
299139,-100.0,-100.0,-100.0,-100.0
299154,-100.0,-100.0,-100.0,-100.0
299173,-100.0,-100.0,-100.0,-100.0
299191,-100.0,-100.0,-100.0,-100.0
299207,-100.0,-100.0,-100.0,-100.0
299215,-100.0,-100.0,-100.0,-100.0
299231,-100.0,-100.0,-100.0,-100.0
299248,-100.0,-100.0,-100.0,-100.0
299267,-100.0,-100.0,-100.0,-100.0
299284,-100.0,-100.0,-100.0,-100.0
299302,-100.0,-100.0,-100.0,-100.0
299320,-100.0,-100.0,-100.0,-100.0
299338,-100.0,-100.0,-100.0,-100.0
299354,-100.0,-100.0,-100.0,-100.0
299371,-100.0,-100.0,-100.0,-100.0
299391,-100.0,-100.0,-100.0,-100.0
299423,-100.0,-100.0,-100.0,-100.0
299441,-100.0,-100.0,-100.0,-100.0
299448,-100.0,-100.0,-100.0,-100.0
299466,-100.0,-100.0,-100.0,-100.0
299484,-100.0,-100.0,-100.0,-100.0
299501,-100.0,-100.0,-100.0,-100.0
299518,-100.0,-100.0,-100.0,-100.0
299535,-100.0,-100.0,-100.0,-100.0
299553,-100.0,-100.0,-100.0,-100.0
299571,-100.0,-100.0,-100.0,-100.0
299589,-100.0,-100.0,-100.0,-100.0
299605,-100.0,-100.0,-100.0,-100.0
299623,-100.0,-100.0,-100.0,-100.0
299641,-100.0,-100.0,-100.0,-100.0
299648,-100.0,-100.0,-100.0,-100.0
299665,-100.0,-100.0,-100.0,-100.0
299683,-100.0,-100.0,-100.0,-100.0
299699,-100.0,-100.0,-100.0,-100.0
299719,-100.0,-100.0,-100.0,-100.0
299735,-100.0,-100.0,-100.0,-100.0
299752,-100.0,-100.0,-100.0,-100.0
299772,-100.0,-100.0,-100.0,-100.0
299788,-100.0,-100.0,-100.0,-100.0
299822,-100.0,-100.0,-100.0,-100.0
299842,-100.0,-100.0,-100.0,-100.0
299857,-100.0,-100.0,-100.0,-100.0
299865,-100.0,-100.0,-100.0,-100.0
299882,-100.0,-100.0,-100.0,-100.0
299899,-100.0,-100.0,-100.0,-100.0
299916,-100.0,-100.0,-100.0,-100.0
299935,-100.0,-100.0,-100.0,-100.0
299952,-100.0,-100.0,-100.0,-100.0
299970,-100.0,-100.0,-100.0,-100.0
299987,-100.0,-100.0,-100.0,-100.0
300005,-100.0,-100.0,-100.0,-100.0
300022,-100.0,-100.0,-100.0,-100.0
300039,-100.0,-100.0,-100.0,-100.0
300057,-100.0,-100.0,-100.0,-100.0
300074,-100.0,-100.0,-100.0,-100.0
300081,-100.0,-100.0,-100.0,-100.0
300099,-100.0,-100.0,-100.0,-100.0
300116,-100.0,-100.0,-100.0,-100.0
300134,-100.0,-100.0,-100.0,-100.0
300152,-100.0,-100.0,-100.0,-100.0
300169,-100.0,-100.0,-100.0,-100.0
300187,-100.0,-100.0,-100.0,-100.0
300203,-100.0,-100.0,-100.0,-100.0
300222,-100.0,-100.0,-100.0,-100.0
300255,-100.0,-100.0,-100.0,-100.0
300273,-100.0,-100.0,-100.0,-100.0
300292,-100.0,-100.0,-100.0,-100.0
300297,-100.0,-100.0,-100.0,-100.0
300317,-100.0,-100.0,-100.0,-100.0
300334,-100.0,-100.0,-100.0,-100.0
300350,-100.0,-100.0,-100.0,-100.0
300367,-100.0,-100.0,-100.0,-100.0
300386,-100.0,-100.0,-100.0,-100.0
300403,-100.0,-100.0,-100.0,-100.0
300421,-100.0,-100.0,-100.0,-100.0
300439,-100.0,-100.0,-100.0,-100.0
300455,-100.0,-100.0,-100.0,-100.0
300473,-100.0,-100.0,-100.0,-100.0
300492,-100.0,-100.0,-100.0,-100.0
300501,-100.0,-100.0,-100.0,-100.0
300515,-100.0,-100.0,-100.0,-100.0
300532,-100.0,-100.0,-100.0,-100.0
300550,-100.0,-100.0,-100.0,-100.0
300571,-100.0,-100.0,-100.0,-100.0
300589,-100.0,-100.0,-100.0,-100.0
300607,-100.0,-100.0,-100.0,-100.0
300620,-100.0,-100.0,-100.0,-100.0
300638,-100.0,-100.0,-100.0,-100.0
300655,-100.0,-100.0,-100.0,-100.0
300673,-100.0,-100.0,-100.0,-100.0
326806,-100.0,-100.0,-100.0,-100.0
326822,-100.0,-100.0,-100.0,-100.0
326832,-100.0,-100.0,-100.0,-100.0
326856,-100.0,-100.0,-100.0,-100.0
326861,-100.0,-100.0,-100.0,-100.0
326874,-100.0,-100.0,-100.0,-100.0
326880,-100.0,-100.0,-100.0,-100.0
326890,-100.0,-100.0,-100.0,-100.0
326898,-100.0,-100.0,-100.0,-100.0
326902,-100.0,-100.0,-100.0,-100.0
326916,-100.0,-100.0,-100.0,-100.0
326921,-100.0,-100.0,-100.0,-100.0
326951,-100.0,-100.0,-100.0,-100.0
326956,-100.0,-100.0,-100.0,-100.0
326985,-100.0,-100.0,-100.0,-100.0
326995,-100.0,-100.0,-100.0,-100.0
327003,-100.0,-100.0,-100.0,-100.0
327008,-100.0,-100.0,-100.0,-100.0
327037,-100.0,-100.0,-100.0,-100.0
327043,-100.0,-100.0,-100.0,-100.0
327056,-100.0,-100.0,-100.0,-100.0
327061,-100.0,-100.0,-100.0,-100.0
327090,-100.0,-100.0,-100.0,-100.0
327094,-100.0,-100.0,-100.0,-100.0
327097,-100.0,-100.0,-100.0,-100.0
327102,-100.0,-100.0,-100.0,-100.0
327115,-100.0,-100.0,-100.0,-100.0
327120,-100.0,-100.0,-100.0,-100.0
327132,-100.0,-100.0,-100.0,-100.0
327137,-100.0,-100.0,-100.0,-100.0
327168,-100.0,-100.0,-100.0,-100.0
327174,-100.0,-100.0,-100.0,-100.0
327202,-100.0,-100.0,-100.0,-100.0
327208,-100.0,-100.0,-100.0,-100.0
327220,-100.0,-100.0,-100.0,-100.0
327226,-100.0,-100.0,-100.0,-100.0
327254,-100.0,-100.0,-100.0,-100.0
327261,-100.0,-100.0,-100.0,-100.0
327289,-100.0,-100.0,-100.0,-100.0
327295,-100.0,-100.0,-100.0,-100.0
327307,-100.0,-100.0,-100.0,-100.0
327313,-100.0,-100.0,-100.0,-100.0
327332,-100.0,-100.0,-100.0,-100.0
327337,-100.0,-100.0,-100.0,-100.0
327366,-100.0,-100.0,-100.0,-100.0
327378,-100.0,-100.0,-100.0,-100.0
327401,-100.0,-100.0,-100.0,-100.0
327407,-100.0,-100.0,-100.0,-100.0
327420,-100.0,-100.0,-100.0,-100.0
327425,-100.0,-100.0,-100.0,-100.0
327453,-100.0,-100.0,-100.0,-100.0
327461,-100.0,-100.0,-100.0,-100.0
327472,-100.0,-100.0,-100.0,-100.0
327478,-100.0,-100.0,-100.0,-100.0
327508,-100.0,-100.0,-100.0,-100.0
327515,-100.0,-100.0,-100.0,-100.0
327531,-100.0,-100.0,-100.0,-100.0
327538,-100.0,-100.0,-100.0,-100.0
327548,-100.0,-100.0,-100.0,-100.0
327554,-100.0,-100.0,-100.0,-100.0
327583,-100.0,-100.0,-100.0,-100.0
327589,-100.0,-100.0,-100.0,-100.0
327619,-100.0,-100.0,-100.0,-100.0
327626,-100.0,-100.0,-100.0,-100.0
327635,-100.0,-100.0,-100.0,-100.0
327642,-100.0,-100.0,-100.0,-100.0
327672,-100.0,-100.0,-100.0,-100.0
327677,-100.0,-100.0,-100.0,-100.0
327706,-100.0,-100.0,-100.0,-100.0
327712,-100.0,-100.0,-100.0,-100.0
327723,-100.0,-100.0,-100.0,-100.0
327729,-100.0,-100.0,-100.0,-100.0
327748,-100.0,-100.0,-100.0,-100.0
327753,-100.0,-100.0,-100.0,-100.0
327782,-100.0,-100.0,-100.0,-100.0
327789,-100.0,-100.0,-100.0,-100.0
327801,-100.0,-100.0,-100.0,-100.0
327806,-100.0,-100.0,-100.0,-100.0
327835,-100.0,-100.0,-100.0,-100.0
327840,-100.0,-100.0,-100.0,-100.0
327871,-100.0,-100.0,-100.0,-100.0
327876,-100.0,-100.0,-100.0,-100.0
327888,-100.0,-100.0,-100.0,-100.0
327893,-100.0,-100.0,-100.0,-100.0
327922,-100.0,-100.0,-100.0,-100.0
327929,-100.0,-100.0,-100.0,-100.0
327947,-100.0,-100.0,-100.0,-100.0
327954,-100.0,-100.0,-100.0,-100.0
327964,-100.0,-100.0,-100.0,-100.0
327970,-100.0,-100.0,-100.0,-100.0
327982,-100.0,-100.0,-100.0,-100.0
327988,-100.0,-100.0,-100.0,-100.0
328016,-100.0,-100.0,-100.0,-100.0
328021,-100.0,-100.0,-100.0,-100.0
328034,-100.0,-100.0,-100.0,-100.0
328061,-100.0,-100.0,-100.0,-100.0
328088,-100.0,-100.0,-100.0,-100.0
328101,-100.0,-100.0,-100.0,-100.0
328121,-100.0,-100.0,-100.0,-100.0
328128,-100.0,-100.0,-100.0,-100.0
328140,-100.0,-100.0,-100.0,-100.0
328143,-100.0,-100.0,-100.0,-100.0
328157,-100.0,-100.0,-100.0,-100.0
328161,-100.0,-100.0,-100.0,-100.0
328163,-100.0,-100.0,-100.0,-100.0
328168,-100.0,-100.0,-100.0,-100.0
328180,-100.0,-100.0,-100.0,-100.0
328186,-100.0,-100.0,-100.0,-100.0
328199,-100.0,-100.0,-100.0,-100.0
328202,-100.0,-100.0,-100.0,-100.0
328216,-100.0,-100.0,-100.0,-100.0
328220,-100.0,-100.0,-100.0,-100.0
328235,-100.0,-100.0,-100.0,-100.0
328239,-100.0,-100.0,-100.0,-100.0
328252,-100.0,-100.0,-100.0,-100.0
328256,-100.0,-100.0,-100.0,-100.0
328268,-100.0,-100.0,-100.0,-100.0
328273,-100.0,-100.0,-100.0,-100.0
328286,-100.0,-100.0,-100.0,-100.0
328292,-100.0,-100.0,-100.0,-100.0
328304,-100.0,-100.0,-100.0,-100.0
328308,-100.0,-100.0,-100.0,-100.0
328321,-100.0,-100.0,-100.0,-100.0
328325,-100.0,-100.0,-100.0,-100.0
328339,-100.0,-100.0,-100.0,-100.0
328343,-100.0,-100.0,-100.0,-100.0
328357,-100.0,-100.0,-100.0,-100.0
328360,-100.0,-100.0,-100.0,-100.0
328373,-100.0,-100.0,-100.0,-100.0
328380,-100.0,-100.0,-100.0,-100.0
328383,-100.0,-100.0,-100.0,-100.0
328398,-100.0,-100.0,-100.0,-100.0
328402,-100.0,-100.0,-100.0,-100.0
328415,-100.0,-100.0,-100.0,-100.0
328420,-100.0,-100.0,-100.0,-100.0
328433,-100.0,-100.0,-100.0,-100.0
328438,-100.0,-100.0,-100.0,-100.0
328451,-100.0,-100.0,-100.0,-100.0
328457,-100.0,-100.0,-100.0,-100.0
328468,-100.0,-100.0,-100.0,-100.0
328474,-100.0,-100.0,-100.0,-100.0
328485,-100.0,-100.0,-100.0,-100.0
328489,-100.0,-100.0,-100.0,-100.0
328511,-100.0,-100.0,-100.0,-100.0
328525,-100.0,-100.0,-100.0,-100.0
328542,-100.0,-100.0,-100.0,-100.0
328561,-100.0,-100.0,-100.0,-100.0
328573,-100.0,-100.0,-100.0,-100.0
328596,-100.0,-100.0,-100.0,-100.0
328600,-100.0,-100.0,-100.0,-100.0
328605,-100.0,-100.0,-100.0,-100.0
328615,-100.0,-100.0,-100.0,-100.0
328619,-100.0,-100.0,-100.0,-100.0
328635,-100.0,-100.0,-100.0,-100.0
328640,-100.0,-100.0,-100.0,-100.0
328657,-100.0,-100.0,-100.0,-100.0
328661,-100.0,-100.0,-100.0,-100.0
328669,-100.0,-100.0,-100.0,-100.0
328676,-100.0,-100.0,-100.0,-100.0
328688,-100.0,-100.0,-100.0,-100.0
328693,-100.0,-100.0,-100.0,-100.0
